AMOUNT,CLIENT_EXEC_SPONSOR_INVOLVED__C,CLOSEDATE,COMPELLING_EVENT__C,COMPETITIVE_STATUS__C,CURRENT_SYSTEM__C,DECISION_MAKER_TITLE__C,EXECUTIVES__C,EXTERNAL_ID__C,FUNCTIONAL_FIT__C,MAIN_COMPETITOR__C,MAIN_PRODUCT_FAMILY__C,NAME,NUMBER_OF_DEMOS__C,NUMBER_OF_EMAILS__C,NUMBER_OF_POCS__C,NUMBER_OF_TECH_EXPERTS_INVOLVED__C,OPPORTUNITY_DISCOUNT__C,PARTNER_INVOLVED__C,PRE_SALES_ASSESSMENT_SCORE__C,STAGENAME,ACCOUNT.EXTERNAL_ID__C,TECHNICAL_FIT__C,TYPE
9980.69,FALSE,2018-09-18,Improve Customer Experience,Ahead of Competition,Google,CTO,TRUE,9630adaf-3dde-4985-b5f9-7598a7b76672,1,Amazon,Marketing,Marketing for Product Management(65),4,3,6,13,27.37,FALSE,3,Closed Lost,310617b9-e5e7-4f55-bd48-7c30fe635146,2,Existing Customer - Upgrade
5473.07,FALSE,2019-07-21,Cost Saving,Ahead of Competition,Oracle,CIO,FALSE,170d685f-f4ce-446c-97d1-4bce6c130db1,4,Google,Service,Service for Engineering(84),7,22,9,1,22.95,FALSE,3,Closed Lost,e42ae37d-7d2d-4f1b-b8c3-1bdf4de12fae,4,Existing Customer - Renewal
6610.81,FALSE,2019-10-20,Improve Customer Experience,Ahead of Competition,Homegrown,CIO,FALSE,9a432db6-0cd5-4cf0-8f0c-ffdd76af341b,4,Google,Community,Community for Marketing(47),7,13,10,1,18.34,FALSE,4,Closed Lost,6376eed8-9413-4f29-af91-de991676dc7a,4,Existing Customer - Renewal
9756.74,FALSE,2018-07-08,Cost Saving,Vendor of Choice,Oracle,Service Manager,FALSE,02cd6fed-c5c5-476c-ae54-0157edf4a774,3,Google,Marketing,Marketing for Services(97),1,1,8,15,59.92,FALSE,2,Closed Lost,26d11447-c879-405b-b250-c9cf6bc96048,2,Existing Customer - Upgrade
8904.13,FALSE,2019-12-21,Merger & Acquisition,Ahead of Competition,Homegrown,Service Manager,FALSE,20603664-f879-4599-8894-5b1561069597,3,Google,Service,Service for Engineering(7),1,38,5,5,55.61,TRUE,2,Closed Lost,a7048076-59a7-425c-99ab-fa43774a8a11,5,Existing Customer - Upgrade
4776.99,TRUE,2019-06-12,Improve Customer Experience,Behind Competition,Amazon,Service Manager,FALSE,dfe6ef2e-dabd-40bc-95cc-0e6bdc3c874b,1,Amazon,Sales,Sales for Research and Development(25),2,32,12,11,12.54,FALSE,4,Closed Lost,2a521643-d5e1-4141-8fa1-46c04bdba0b5,4,Existing Customer - Renewal
6214.95,FALSE,2019-08-25,Merger & Acquisition,Ahead of Competition,Amazon,CIO,FALSE,5064933c-b7fb-46a8-9e0f-d7a7f6316a5d,1,Amazon,Service,Service for Legal(82),5,47,13,12,18.69,FALSE,1,Closed Lost,557dce08-c933-4733-ae71-c8586093dd26,5,Existing Customer - Upgrade
554.45,FALSE,2019-03-02,Improve Customer Experience,Vendor of Choice,Google,Marketing Manager,TRUE,7533e2f3-9aa4-4f5a-b371-7bf335fd72e2,5,Google,Service,Service for Business Development(66),6,23,3,1,73.22,FALSE,1,Closed Lost,4df47e2b-2e6a-438a-87d7-f41460743e00,2,Existing Customer - Upgrade
5192.47,FALSE,2019-11-17,Improve Customer Experience,Ahead of Competition,Amazon,CTO,FALSE,264ce3c4-270f-4ae3-a147-d5bc9588f945,2,Google,E-Commerce,E-Commerce for Research and Development(60),10,18,0,3,33.77,FALSE,5,Closed Lost,8e8d18e6-ac29-4cf3-a02a-60696816215f,4,Existing Customer - Renewal
316.93,FALSE,2019-10-27,Merger & Acquisition,Ahead of Competition,Amazon,Service Manager,FALSE,4486ca5b-b434-4b05-868c-dc2e9ebeb324,1,Google,Community,Community for Engineering(13),10,15,1,7,26.81,FALSE,1,Closed Lost,6770257d-478f-4867-8489-dd37b328624a,5,Existing Customer - Renewal
2729.45,FALSE,2018-07-30,Merger & Acquisition,Ahead of Competition,Oracle,CIO,FALSE,978d6d2a-4f17-4f4c-80f1-43bacfdff3f4,1,Amazon,Community,Community for Business Development(49),4,23,8,15,29.22,FALSE,5,Closed Lost,dcd6c87c-d489-4705-8be9-00cc5517e1bf,2,Existing Customer - Upgrade
2037.46,FALSE,2020-04-22,Merger & Acquisition,Even,Google,Service Manager,FALSE,e99f9131-ccf1-4fb4-ace1-c35f5cc76d88,4,Amazon,Service,Service for Training(62),1,47,1,5,70.72,FALSE,4,Closed Lost,d853f351-f28b-4f28-b465-f50523934c49,3,Existing Customer - Renewal
6290.41,FALSE,2018-06-14,Cost Saving,Even,Homegrown,Service Manager,FALSE,c19a4a6b-5123-4f84-a324-30e6ac4ac405,5,Amazon,Analytics,Analytics for Engineering(61),7,43,4,10,65.42,FALSE,4,Closed Lost,70a7fd10-d109-423e-9100-c910614e0f9b,2,Existing Customer - Renewal
3432.99,FALSE,2019-04-16,Improve Customer Experience,Behind Competition,Google,CTO,FALSE,0e54620a-b295-4875-be3e-9e55597a195a,3,Microsoft,Community,Community for Training(52),10,50,1,15,60.63,TRUE,4,Closed Lost,7e8e38c9-6764-4a67-b786-64ac6889e906,4,Existing Customer - Upgrade
9666.48,FALSE,2020-01-13,Reorganization,Even,Amazon,CMO,FALSE,26bef155-58fe-4c6b-bcb9-16f81f25a73b,1,Microsoft,E-Commerce,E-Commerce for Accounting(65),6,35,13,4,73.07,FALSE,2,Closed Lost,6acc4e92-b3bb-4751-a213-3b6bfee84df5,4,Existing Customer - Upgrade
4432.43,FALSE,2018-12-29,Merger & Acquisition,Even,Google,CIO,FALSE,b3fff832-6d40-40dc-8686-1434b7b9944d,3,Google,Analytics,Analytics for Human Resources(77),3,29,0,15,66.35,FALSE,1,Closed Lost,5110dfdf-3872-43d8-a110-d90254cf361b,1,Existing Customer - Renewal
1177.12,FALSE,2019-04-03,Improve Customer Experience,Vendor of Choice,Amazon,Service Manager,TRUE,1e977488-42ca-47dd-afb2-3664c5438de1,4,Google,Sales,Sales for Engineering(24),6,14,5,5,52.71,FALSE,2,Closed Won,296bef2f-31fd-4372-8534-c4895d0fb3c2,3,Existing Customer - Renewal
2314.98,FALSE,2019-09-13,Improve Customer Experience,Behind Competition,Google,Procurement,FALSE,6e88dd8f-6773-440c-aee0-de2b509ade08,2,Amazon,Service,Service for Accounting(33),4,4,9,4,65.66,FALSE,2,Closed Won,18ba85f9-ddfd-4848-b48a-8559f179c980,1,Existing Customer - Upgrade
526.97,FALSE,2020-04-04,Improve Customer Experience,Ahead of Competition,Google,CIO,FALSE,a679c567-197a-45ff-a073-99101fec4693,2,Google,Service,Service for Sales(86),2,40,11,10,73.27,FALSE,5,Closed Lost,9eebbfff-132f-44de-85ad-6825f04c7cdc,5,Existing Customer - Downgrade
5728.92,FALSE,2019-12-03,Improve Customer Experience,Ahead of Competition,Amazon,Sales Manager,FALSE,fbc77cc4-d43a-45af-b844-210c259f5cb6,2,Google,Service,Service for Business Development(12),6,7,15,4,65.45,FALSE,2,Closed Won,19ca8142-f7dc-4367-b2e3-7de505b9b237,1,Existing Customer - Renewal
4319.73,FALSE,2018-05-27,Merger & Acquisition,Ahead of Competition,Homegrown,CIO,FALSE,d7765375-7b3e-4724-88c3-b7d049a24c15,4,Amazon,Service,Service for Sales(10),0,26,6,2,79.94,FALSE,2,Closed Lost,b85551da-8c45-4a47-869f-38778b062e74,3,Existing Customer - Upgrade
2865.25,TRUE,2018-10-02,Merger & Acquisition,Ahead of Competition,Homegrown,Service Manager,FALSE,1bfe7b5e-4a2d-4d72-8319-afda8b20c42e,3,Microsoft,Sales,Sales for Engineering(27),0,40,15,2,39.05,FALSE,3,Closed Lost,f1d15de0-9954-4144-bfcb-d1f81780b051,5,Existing Customer - Upgrade
6890.38,FALSE,2019-07-16,Improve Customer Experience,Vendor of Choice,Homegrown,Service Manager,FALSE,af0ef5d0-9e99-459b-bb68-8587cab1a5d7,2,Google,Service,Service for Training(79),4,4,10,14,33.44,FALSE,3,Closed Lost,2e4f0a51-3e92-41c2-9c12-f991b954ec5e,3,Existing Customer - Replacement
3430.66,FALSE,2019-02-01,Improve Customer Experience,Ahead of Competition,Homegrown,CTO,FALSE,bb22034b-d03d-4f1d-a1b1-f1c7625ec531,2,Google,Analytics,Analytics for Engineering(64),2,39,15,12,70.58,FALSE,3,Closed Lost,c754f991-627c-477a-8f96-6d48e14f063a,4,Existing Customer - Renewal
6880.17,FALSE,2019-11-15,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,d2cdb82b-eab1-45db-9121-c6a9f9f50ac3,2,Google,Marketing,Marketing for Human Resources(65),9,8,7,1,13.02,FALSE,2,Closed Lost,59208e1f-bd33-49aa-9baa-5fd19da7def8,1,Existing Customer - Renewal
1859.8,FALSE,2019-02-11,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,TRUE,e6774b1d-ddd6-4597-be93-79a8fe96c266,5,Google,Sales,Sales for Business Development(77),4,22,3,5,41.75,FALSE,3,Closed Lost,5251d214-804f-41db-9f7f-bea58c901616,5,Existing Customer - Renewal
2392.66,FALSE,2020-01-16,Improve Customer Experience,Ahead of Competition,Google,Sales Manager,FALSE,e10de602-cc17-480e-8417-fa677835bc47,3,Google,Service,Service for Business Development(39),5,37,14,1,57.26,FALSE,5,Closed Lost,2b9abba7-4a4b-416e-bf73-712830c6c14a,3,Existing Customer - Replacement
2534.35,FALSE,2019-11-07,Improve Customer Experience,Ahead of Competition,Google,Sales Manager,FALSE,18713975-b5b8-4452-a224-b83b44a56ea1,3,Google,Marketing,Marketing for Product Management(71),5,13,2,9,33.96,FALSE,1,Closed Lost,5e74d7fa-05a5-4f8e-91aa-5598e7446351,4,Existing Customer - Renewal
1767.73,FALSE,2019-02-19,Improve Customer Experience,Vendor of Choice,Oracle,Service Manager,FALSE,c142fa54-66b9-4cb9-8241-95951a1f63ab,4,Google,Analytics,Analytics for Sales(92),10,46,6,14,17.84,FALSE,2,Closed Won,3fa7acc9-6ec7-4151-bd48-a7f136a4d836,4,Existing Customer - Upgrade
9251.34,FALSE,2019-12-29,Improve Customer Experience,Vendor of Choice,Homegrown,Sales Manager,FALSE,368ceef8-6193-4fc7-bac6-1455ce6c9f75,4,Google,Service,Service for Product Management(82),2,43,15,6,55.91,TRUE,1,Closed Lost,021d0e62-de00-4977-ae23-6948a89ae439,5,Existing Customer - Renewal
991.72,FALSE,2020-04-16,Improve Customer Experience,Ahead of Competition,Google,Marketing Manager,FALSE,2b13d43c-98a1-42ac-91be-055946cd397f,2,Google,Service,Service for Business Development(2),7,41,6,13,52.03,FALSE,3,Closed Won,1802aec8-136b-42b3-aa09-7225138e1138,1,Existing Customer - Renewal
6236.24,FALSE,2020-05-16,Improve Customer Experience,Ahead of Competition,Google,Sales Manager,FALSE,78e1ffde-30b8-4185-a5e4-be7206a680db,3,Apple,Marketing,Marketing for Business Development(44),3,43,9,12,42.8,FALSE,2,Closed Lost,2766a153-9584-47a0-b947-1c1c874cff32,1,Existing Customer - Renewal
4646.95,FALSE,2020-04-13,Improve Customer Experience,Ahead of Competition,Google,Sales Manager,TRUE,0899bcc1-b37c-4a6f-981b-f21e9c1a7257,3,Google,Service,Service for Services(5),10,46,8,6,67.53,FALSE,2,Closed Won,baa1c95a-9858-4f97-a78b-6a4d420a29e4,2,Existing Customer - Renewal
3554.28,FALSE,2018-09-11,Merger & Acquisition,Ahead of Competition,Amazon,Service Manager,FALSE,3ff4c5ee-7d82-444a-b15e-5d55032c00d4,2,Google,E-Commerce,E-Commerce for Sales(88),8,16,6,11,74.83,FALSE,4,Closed Lost,62595840-85c5-4ec2-93a4-e41bc0fc51c3,5,Existing Customer - Renewal
6120.24,FALSE,2019-07-24,Improve Customer Experience,Vendor of Choice,Google,CTO,FALSE,26dfaf7b-5d56-4002-a963-34993ca01b13,4,Google,Sales,Sales for Support(11),0,26,1,6,41.85,FALSE,1,Closed Lost,9331c2e0-4cbd-46de-ba94-9d66abaae5d0,5,Existing Customer - Upgrade
5457.68,FALSE,2019-06-15,Improve Customer Experience,Even,Homegrown,Marketing Manager,FALSE,780d08b5-935e-42f9-8eb1-32158577d43c,1,Google,Analytics,Analytics for Accounting(94),2,39,2,1,12.33,FALSE,3,Closed Lost,72ba637f-80a0-4de6-9ad2-7a51d05d62fe,3,Existing Customer - Renewal
1575.2,FALSE,2020-03-21,Improve Customer Experience,Behind Competition,Homegrown,Service Manager,FALSE,470b677f-12d8-4740-bbe8-c4cc51ef4212,4,Google,E-Commerce,E-Commerce for Services(37),1,26,13,5,10.23,FALSE,5,Closed Lost,2086117e-f9b1-4dbf-9c8d-c1292df7e3c0,4,Existing Customer - Upgrade
3959.15,FALSE,2020-02-25,Reorganization,Ahead of Competition,Google,CIO,FALSE,75b18a87-7dbd-43e3-b174-dd8854e5c84b,1,Google,Marketing,Marketing for Marketing(31),10,40,13,12,14.64,FALSE,1,Closed Lost,6c9d6971-0125-4830-88e7-d1ae25fe8b95,1,Existing Customer - Renewal
7709.38,FALSE,2019-04-02,Improve Customer Experience,Behind Competition,Google,Sales Manager,FALSE,18a51322-462f-4a60-bf90-6695c8b7990e,4,Google,Service,Service for Research and Development(4),3,30,9,11,49.51,FALSE,4,Closed Lost,8b6a0229-29bf-493e-aea8-46265b5078b5,1,Existing Customer - Renewal
8026.67,FALSE,2019-02-13,Merger & Acquisition,Ahead of Competition,Pega,Service Manager,FALSE,54da304e-639c-4344-8c3f-f6ae91550568,2,Google,Sales,Sales for Support(19),6,34,14,9,20.78,TRUE,5,Closed Lost,7a84c5c1-fe77-44ba-9fd8-aca8ef59f2c1,4,Existing Customer - Upgrade
7385.48,FALSE,2018-06-03,Improve Customer Experience,Vendor of Choice,Amazon,Service Manager,FALSE,24a48356-f07a-44f1-9c56-7aa0ebccd423,2,Google,Sales,Sales for Training(22),0,31,14,14,66.76,FALSE,2,Closed Won,a8afe081-7046-4e13-a60b-bda74e13c4bb,3,Existing Customer - Renewal
479.84,FALSE,2019-05-21,Improve Customer Experience,Ahead of Competition,Google,Procurement,TRUE,9238e348-3c70-4cb3-8516-66958ee68829,2,Amazon,Marketing,Marketing for Human Resources(1),1,10,15,2,69.21,FALSE,1,Closed Won,a7c2e804-dfa5-40b9-b766-2752907ea5a1,2,Existing Customer - Renewal
5678.03,FALSE,2019-08-28,Improve Customer Experience,Vendor of Choice,Homegrown,Service Manager,FALSE,2aec3e7c-e845-4483-b751-659ccaf94341,4,Google,Service,Service for Engineering(37),4,47,2,8,50.55,FALSE,5,Closed Lost,22f03a69-bd77-4605-97e3-176758dce681,1,Existing Customer - Upgrade
8824.21,TRUE,2020-05-18,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,FALSE,ef18a5f7-7f3a-4479-9bc3-5d23790b1c64,5,Amazon,E-Commerce,E-Commerce for Product Management(34),5,41,14,14,51.02,FALSE,2,Closed Lost,e03bcc2a-c1a4-42ce-8662-b1be612974ec,3,Existing Customer - Renewal
5592.43,FALSE,2019-10-27,Improve Customer Experience,Vendor of Choice,Homegrown,CIO,FALSE,6f92d2de-bae3-4ea3-a73c-361f83e29b28,1,Google,Service,Service for Sales(10),3,42,11,2,30.92,FALSE,3,Closed Won,fb3ca892-5932-4ce4-ad8c-92765ce02abe,4,Existing Customer - Renewal
4879.13,FALSE,2019-05-17,Merger & Acquisition,Ahead of Competition,Google,CIO,FALSE,f093c866-38bb-473a-b42a-208ca3523405,2,Google,Service,Service for Legal(66),6,43,5,6,57.46,TRUE,1,Closed Lost,6fa1fc88-aff1-4fef-938d-28b375a12e43,5,Existing Customer - Downgrade
3300.22,FALSE,2020-02-19,Improve Customer Experience,Behind Competition,Oracle,Service Manager,TRUE,edea9aa3-08cc-4dcf-8a42-0b839e1a744c,4,Amazon,Marketing,Marketing for Support(7),7,37,13,14,14.87,FALSE,4,Closed Won,b14dc881-cebc-4202-bb1d-cacd40e67d92,5,Existing Customer - Upgrade
4231.5,FALSE,2019-11-16,Improve Customer Experience,Ahead of Competition,Homegrown,CMO,FALSE,1eadf1b6-2581-422f-843b-d3b5b231297b,1,Microsoft,Service,Service for Engineering(62),8,1,10,2,49.52,FALSE,4,Closed Lost,ed0a1697-b725-4d2e-aa23-5ff581969735,3,Existing Customer - Downgrade
2051.91,FALSE,2018-09-07,Improve Customer Experience,Ahead of Competition,Homegrown,CIO,FALSE,f8e9f4a9-733f-4821-bc49-698048f3ec83,2,Apple,Service,Service for Product Management(71),6,5,2,1,56.3,FALSE,5,Closed Won,425817f3-7874-4755-baf7-3467d306334d,1,Existing Customer - Renewal
9280.17,FALSE,2019-03-22,Merger & Acquisition,Ahead of Competition,Oracle,Service Manager,FALSE,5d01ac62-79bc-4bd3-94ec-23544e090d7b,4,Google,Service,Service for Support(39),1,7,2,10,73.87,FALSE,3,Closed Lost,8dbe0db3-22ee-4498-b91d-7214d860ec53,3,Existing Customer - Renewal
9778.9,FALSE,2018-09-23,Merger & Acquisition,Ahead of Competition,Google,Service Manager,TRUE,912d835c-f831-46e3-a11a-f31fd9ae7003,3,Amazon,Service,Service for Product Management(80),10,35,3,11,75.99,FALSE,3,Closed Lost,6ec924eb-3719-4774-ac63-2e0b468abc6d,3,Existing Customer - Replacement
1884.15,FALSE,2018-11-22,Improve Customer Experience,Ahead of Competition,Homegrown,Sales Manager,TRUE,49de1bf1-9e4c-4696-8934-a60240115b82,2,Amazon,Service,Service for Sales(23),2,38,12,10,54.71,TRUE,4,Closed Won,1b840309-c3fb-4168-90b2-c6a6c3346a92,3,Existing Customer - Renewal
4308.38,FALSE,2019-12-16,Improve Customer Experience,Ahead of Competition,Google,CMO,FALSE,2c754217-ed92-44a4-af71-a663d14b5dd6,4,Google,E-Commerce,E-Commerce for Services(16),1,49,2,12,30.3,TRUE,4,Closed Lost,155dac6e-313a-4cf9-adcf-9d6a14365d4c,2,Existing Customer - Renewal
5302.33,FALSE,2018-08-23,Improve Customer Experience,Ahead of Competition,Google,CIO,FALSE,00ca74b9-a810-4744-93a0-f46c269a29d7,2,Google,Community,Community for Support(34),9,46,3,12,56.78,FALSE,1,Closed Lost,23c1f22b-8b8b-4847-99f2-8e9e09511866,4,Existing Customer - Renewal
2928.9,FALSE,2020-03-19,Improve Customer Experience,Vendor of Choice,Pega,Sales Manager,TRUE,912ed2fa-364f-4693-9df5-03bdd9ab89a6,1,Google,E-Commerce,E-Commerce for Business Development(49),8,5,11,6,26.43,FALSE,4,Closed Lost,5b61b854-dc81-46c4-ba6a-f56683edd12b,2,Existing Customer - Renewal
6445.03,FALSE,2018-12-21,Merger & Acquisition,Ahead of Competition,Amazon,Service Manager,FALSE,c783c94f-5c15-4fe8-924b-d5c60a45be58,1,Google,Marketing,Marketing for Engineering(60),1,43,7,5,23.3,FALSE,2,Closed Lost,9b11e943-6fc6-4a07-b423-0ee80f82b05b,3,Existing Customer - Renewal
7436.05,FALSE,2018-10-31,Improve Customer Experience,Behind Competition,Homegrown,Service Manager,FALSE,62100a32-a220-4622-88b5-52bf2f1f809e,4,Google,Sales,Sales for Engineering(49),3,23,11,13,32.9,FALSE,5,Closed Lost,6643c549-ec39-4545-a150-a1061601e7f3,1,Existing Customer - Upgrade
5344.63,FALSE,2018-11-11,Improve Customer Experience,Vendor of Choice,Homegrown,Service Manager,FALSE,8d3743a5-27d6-4c99-8dc8-12eb84eff319,1,Amazon,Service,Service for Marketing(11),3,34,3,15,38.31,FALSE,4,Closed Won,51259278-0940-4099-bf8c-89e7081c197f,5,Existing Customer - Renewal
2692.66,FALSE,2020-03-30,Improve Customer Experience,Vendor of Choice,Google,Service Manager,FALSE,1e3eb29a-a159-4826-adc8-241cf77802f6,3,Google,Sales,Sales for Sales(56),4,35,14,8,7.57,FALSE,2,Closed Lost,cfbefd1f-2767-4eff-82b5-34de6fa07ca7,1,Existing Customer - Renewal
9771.99,FALSE,2018-11-04,Merger & Acquisition,Ahead of Competition,Amazon,Sales Manager,TRUE,842e83e8-eede-4205-9076-5dddf7789f17,3,Google,Community,Community for Services(60),3,18,6,1,81.72,TRUE,2,Closed Lost,7c1a9631-a834-44f8-8c83-9f3bc99c29d8,1,Existing Customer - Upgrade
5864.77,FALSE,2019-10-16,Improve Customer Experience,Behind Competition,Homegrown,Sales Manager,FALSE,e2e16055-86e0-49eb-aae5-271ceb1e65fa,5,Google,Service,Service for Legal(42),0,23,10,15,61.65,FALSE,1,Closed Lost,6321845d-8bfb-4fe5-ab61-0ad06a8cb494,3,Existing Customer - Renewal
3341.25,FALSE,2019-08-10,Merger & Acquisition,Ahead of Competition,Google,Service Manager,TRUE,c4f69ed5-93b0-4b1a-bdad-3c25b7ee158c,5,Google,Marketing,Marketing for Accounting(57),6,48,15,5,63.8,FALSE,4,Closed Won,c754f991-627c-477a-8f96-6d48e14f063a,4,Existing Customer - Renewal
4556.16,FALSE,2020-02-22,Improve Customer Experience,Behind Competition,Homegrown,Service Manager,FALSE,7c94745f-7a73-4ecd-9372-77227090f233,4,Microsoft,Service,Service for Training(88),8,36,4,13,83.94,FALSE,4,Closed Won,4df47e2b-2e6a-438a-87d7-f41460743e00,4,Existing Customer - Renewal
1859.48,FALSE,2019-08-17,Improve Customer Experience,Vendor of Choice,Homegrown,Sales Manager,FALSE,4687db2e-d1a7-4a69-bf6c-9ae079f4cd40,4,Google,Service,Service for Human Resources(8),5,26,8,15,82.29,FALSE,4,Closed Won,ed0a1697-b725-4d2e-aa23-5ff581969735,4,Existing Customer - Upgrade
3450.14,FALSE,2019-09-23,Improve Customer Experience,Vendor of Choice,Google,Marketing Manager,FALSE,6bc6d28b-c6ac-45c7-93ce-7add759b48c4,3,Google,Sales,Sales for Research and Development(45),5,24,3,5,25.73,FALSE,4,Closed Lost,3fa7acc9-6ec7-4151-bd48-a7f136a4d836,2,Existing Customer - Upgrade
8501.16,FALSE,2020-03-20,Improve Customer Experience,Ahead of Competition,Oracle,Service Manager,FALSE,4c881f94-8a5f-47d1-8f38-227944f48080,2,Microsoft,Service,Service for Sales(75),3,25,4,13,34.78,FALSE,3,Closed Won,ea90821e-af51-431a-bbf4-3f56fd50f552,1,Existing Customer - Renewal
5884.99,FALSE,2019-03-22,Improve Customer Experience,Ahead of Competition,Amazon,Service Manager,FALSE,c8bf1e7b-dd1e-40bb-8421-b30115721674,1,Microsoft,Sales,Sales for Training(36),4,47,13,12,34.8,TRUE,5,Closed Lost,b1904b2b-9271-4df4-830d-bd81e4943c1a,4,Existing Customer - Replacement
9103.48,FALSE,2019-03-13,Improve Customer Experience,Vendor of Choice,Google,Marketing Manager,FALSE,82679b3a-f84f-4048-ae48-8bbc02a17f94,4,Google,Marketing,Marketing for Business Development(40),5,34,10,11,14.72,FALSE,3,Closed Lost,c754f991-627c-477a-8f96-6d48e14f063a,5,Existing Customer - Renewal
8405.8,FALSE,2018-05-31,Improve Customer Experience,Ahead of Competition,Homegrown,Sales Manager,FALSE,8c325f51-93ee-41c1-97e3-26574a5eee4c,4,Apple,Service,Service for Services(18),5,0,5,12,20.76,TRUE,4,Closed Lost,16fa33c5-0ee3-4399-8e99-5a88d2088cae,4,Existing Customer - Upgrade
3809.12,FALSE,2018-08-12,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,1e4f125a-7336-4d4d-a1f1-d97372f1550b,5,Amazon,Service,Service for Product Management(47),4,7,12,4,48.56,FALSE,2,Closed Won,23c1f22b-8b8b-4847-99f2-8e9e09511866,4,Existing Customer - Renewal
6361.34,FALSE,2018-10-27,Merger & Acquisition,Ahead of Competition,Oracle,Service Manager,FALSE,92cde292-a3a9-4f00-a302-abe8b6bf2086,5,Amazon,Service,Service for Engineering(25),6,50,12,8,60.85,FALSE,2,Closed Won,9331c2e0-4cbd-46de-ba94-9d66abaae5d0,2,Existing Customer - Downgrade
7539.72,FALSE,2019-07-12,Improve Customer Experience,Ahead of Competition,Google,Service Manager,FALSE,97d0730a-16d7-4b25-bfb4-939d4b5fbb21,5,Microsoft,Service,Service for Engineering(58),2,48,13,13,51.14,FALSE,2,Closed Won,ea90821e-af51-431a-bbf4-3f56fd50f552,4,Existing Customer - Renewal
9066.9,FALSE,2018-05-24,Merger & Acquisition,Ahead of Competition,Google,Service Manager,FALSE,6732afbc-f24b-4e9f-8282-a5eea550d6cd,5,Google,Marketing,Marketing for Services(5),3,4,5,9,27.8,TRUE,1,Closed Lost,f1d15de0-9954-4144-bfcb-d1f81780b051,4,Existing Customer - Replacement
2115.64,FALSE,2020-01-06,Improve Customer Experience,Ahead of Competition,Homegrown,Service Manager,FALSE,28921d9a-be4d-460f-8499-8878b27d5ff5,4,Google,Service,Service for Human Resources(19),3,43,7,15,12.14,TRUE,5,Closed Won,0c9d9fcc-3145-48a6-8c9a-2f7232e47a95,1,Existing Customer - Upgrade
271.52,FALSE,2018-08-29,Improve Customer Experience,Vendor of Choice,Google,Sales Manager,TRUE,e1688c63-af3b-4a8c-af4a-f5c3c7226ff6,1,Google,Service,Service for Training(95),1,1,6,2,83.72,FALSE,2,Closed Lost,9ed03967-a861-4955-912d-5add6813556d,2,Existing Customer - Renewal
4536.5,FALSE,2019-04-17,Improve Customer Experience,Ahead of Competition,Homegrown,Sales Manager,FALSE,7ea142b4-b761-4952-8f9b-a272ceaba8a4,4,Google,Sales,Sales for Product Management(29),7,27,4,1,27.12,FALSE,3,Closed Lost,3c625be8-5989-48d5-99a3-49163f2696d7,5,Existing Customer - Renewal
7531.17,FALSE,2020-02-25,Merger & Acquisition,Ahead of Competition,Amazon,Procurement,FALSE,4ef99a8d-7452-4077-b813-5857ed487c72,4,Google,Community,Community for Product Management(46),3,11,4,1,38.36,FALSE,3,Closed Lost,3c0008b5-765c-41c1-85f5-ecabacc39761,3,Existing Customer - Renewal
3749.27,FALSE,2020-02-17,Improve Customer Experience,Ahead of Competition,Google,CTO,FALSE,e2c702f3-757a-4057-8e9c-ca78952e290a,1,Google,Sales,Sales for Legal(85),9,31,7,14,27.48,FALSE,4,Closed Won,caec65b1-730b-479c-ab6d-db47ef8e7594,4,Existing Customer - Renewal
8167.72,FALSE,2019-11-22,Improve Customer Experience,Ahead of Competition,Google,Procurement,FALSE,7aa846a8-b6a0-448e-aafb-4028804f3cd4,2,Google,Service,Service for Human Resources(25),3,20,6,13,43.14,FALSE,3,Closed Won,d4eda65c-cc4b-4b17-80fc-c01ecddb9d32,1,Existing Customer - Renewal
7530.86,FALSE,2018-10-30,Improve Customer Experience,Vendor of Choice,Google,CIO,FALSE,834f7602-78a1-40bd-be62-faff0febe73e,4,Google,Service,Service for Business Development(78),7,15,0,6,61.26,FALSE,4,Closed Lost,7e8e38c9-6764-4a67-b786-64ac6889e906,4,Existing Customer - Upgrade
7279.07,FALSE,2019-05-10,Improve Customer Experience,Even,Google,CIO,FALSE,1606ccc9-4f14-4c3c-8645-3ff390fe873b,1,Google,Service,Service for Support(68),5,11,1,2,83.11,FALSE,4,Closed Won,529eeec9-cba0-4647-be3b-80471cd24970,2,Existing Customer - Renewal
3076.46,FALSE,2019-04-19,Improve Customer Experience,Behind Competition,Amazon,Procurement,FALSE,d15ad569-247f-4a71-9575-fdb85a65559d,2,Amazon,Analytics,Analytics for Legal(92),0,23,6,13,78.36,TRUE,5,Closed Lost,607b8778-38af-4063-bf7a-482c19228de1,2,Existing Customer - Upgrade
2778.07,FALSE,2019-09-23,Merger & Acquisition,Even,Pega,CIO,FALSE,908c687c-5360-453e-9492-0910b88683cf,2,Microsoft,Service,Service for Human Resources(68),7,37,7,3,41.6,FALSE,1,Closed Lost,9b11e943-6fc6-4a07-b423-0ee80f82b05b,2,Existing Customer - Upgrade
